epoch,train_loss,val_loss,det_f1,p_f1,s_f1,p_mae_sec,s_mae_sec,score,lr,ep_time_sec
1,5.490730045954386,5.54448087305256,0.9908195403069088,0.8383452999669541,0.8645428480407773,0.06018598150935604,0.08998452354632713,1.0000670050499019,8.535533905932738e-05,1279.1
2,5.479953467337291,5.907012154619113,0.9896699758518916,0.8582444019492936,0.8662933930571107,0.059474951484226615,0.08986371694490387,1.010719393880986,5e-05,1278.3
3,5.465121619383494,5.5305152574356615,0.989868491680086,0.855386506838789,0.8660842853028704,0.06018325547970148,0.08955885612946932,1.0092156698228427,1.4644660940672627e-05,1292.7
4,5.4525048519770305,5.551320832031771,0.99091975205227,0.8591835478110953,0.8659123505976095,0.05985380536047349,0.08954284452297641,1.0111859120121929,0.0,1316.5
