epoch,train_loss,val_loss,det_f1,p_f1,s_f1,p_mae_sec,s_mae_sec,score,lr,ep_time_sec
1,5.054278502209981,4.541312069014646,0.9891577993353696,0.7863150392017106,0.82058967457793,0.06402465554750261,0.0995769660827538,0.9518260267901257,0.0002948888739433602,1067.9
2,4.508832755565643,4.5354559966671415,0.9891577993353696,0.8330457421366512,0.855622515707142,0.06338941783560242,0.09358421999101783,0.9927077988222021,0.0002799038105676658,1041.2
3,4.447816734282176,4.412939581189199,0.9905616172434568,0.8794480291317959,0.8150229635001208,0.06143396774662586,0.09274486542597428,0.9958197389024768,0.00025606601717798207,1322.1
4,4.414139065917333,4.6166625873227325,0.9853089830851136,0.8389709240371441,0.8520619542354516,0.06126614893308565,0.092818671454228,0.993312786599065,0.00022499999999999997,1330.6
5,4.367718673674266,4.394744463444537,0.9914592892788961,0.831580515417846,0.8646296531571591,0.0611403697334514,0.09180074939388126,0.996823977679337,9.259748514523653e-05,1305.0
6,4.347014747222264,4.655056266742263,0.9901448109412712,0.8573540280857354,0.8695987158908507,0.06050107758621033,0.09084280862375302,1.0119980936294837,4.3933982822017876e-05,1282.9
7,4.330284158674876,4.364246151694474,0.9900392393600966,0.8585368866380508,0.8660517665081543,0.06207826775052524,0.09075950766510259,1.010800212477117,1.1418070123306989e-05,1280.7
8,4.319702709245682,4.371368305370117,0.9909885765970989,0.8627475247524753,0.8653063818967709,0.061201764452736354,0.09090024241534668,1.0126752398141878,0.0,1280.0
