epoch,train_loss,val_loss,det_f1,p_f1,s_f1,p_mae_sec,s_mae_sec,score,lr,ep_time_sec
1,4.318761837140719,2.4934873284653034,0.8888131201200178,0.676108876843271,0.7812036162461207,0.09457112068966149,0.11568356507471356,0.782041871069803,0.0004809698831278217,1009.9
2,2.4307319464206696,2.4753598571521125,0.8997429305912596,0.6995862236826093,0.7477864750417041,0.08716621727407668,0.11554054054055059,0.7823718764385243,0.0004267766952966369,1009.9
3,2.3814667536735534,2.424026199673814,0.9163077330859453,0.6856713761263767,0.7841775205016883,0.09643465563398175,0.11207554133859288,0.7953855432380035,0.00034567085809127253,1008.6
4,2.341333199516932,2.384058520354796,0.9208867060463265,0.7084223418496681,0.8059858575892123,0.0895404470891034,0.11298661552273974,0.8117649684950689,0.00025000000000000006,1009.6
5,2.3127863703568776,2.3636412400148132,0.928008407777194,0.729261779653717,0.7811211999132294,0.09304866524923888,0.11473458700310578,0.8127971291147134,0.0001543291419087276,1008.1
6,2.2951670454661053,2.347084583623499,0.927121618489454,0.736351725141942,0.7919552646628962,0.08764531435350596,0.11289416673354206,0.8184762027647641,7.322330470336315e-05,1010.3
7,2.2847759073813756,2.3558278772330468,0.9293944834339807,0.734529899708084,0.803286489230086,0.08611985519792859,0.11331450912251335,0.8224036241240502,1.9030116872178323e-05,1009.9
8,2.279089026228587,2.3521792356342446,0.9293034793393824,0.7368878837957729,0.8099977597849393,0.08508616619452955,0.11259186092454687,0.8253963743066981,0.0,1011.9
