epoch,train_loss,val_loss,det_f1,p_f1,s_f1,p_mae_sec,s_mae_sec,score,lr,ep_time_sec
1,5.9716263837331525,6.035477338393042,0.9878492055249766,0.8750121963118354,0.8743617979777756,0.06220450490633201,0.09055988092511733,1.0216580221733647,0.00011196152422706633,790.3
2,5.966495266653965,6.048060450288984,0.98941618299761,0.858492348384659,0.8618129721281583,0.06153169014084236,0.08970077074202659,1.0085650877060501,9e-05,818.0
3,5.954795068128144,5.95612720163857,0.9891067538126361,0.8614797136038187,0.8636811994476228,0.06221742021276435,0.0901439013248029,1.010946469597616,6e-05,845.1
4,5.95247211661632,5.968161337812182,0.9893839472414347,0.8819894728812266,0.8579433590792064,0.060313959522571785,0.0896293027360953,1.0183740080664316,3.0000000000000014e-05,853.1
5,5.934627718019873,5.944092461120251,0.9888835953628713,0.8789942378208486,0.8648363252375925,0.06025029797377604,0.08962585034013247,1.0202478208336512,8.038475772933678e-06,891.7
6,5.9330413984965125,5.974859869857719,0.9889190236342503,0.874663954079779,0.8633992211036814,0.06032148197374737,0.08985957446808193,1.017369441136868,0.0,894.8
