epoch,train_loss,val_loss,det_f1,p_f1,s_f1,score,lr
1,2.5607852451695337,2.283866743558245,0.9451473998012587,0.7819269898264513,0.7929074930907059,0.8399939609061388,0.0004877641290737884
2,2.247641101551056,2.1739576477018345,0.9603358233622,0.8191854531960294,0.8284847517164299,0.8693353427582199,0.0004522542485937368
3,2.147405099127028,2.093696003780786,0.9762257543103449,0.7650972070883753,0.8445508672016567,0.8619579428667922,0.0003969463130731183
4,2.0956212393813662,2.0687622808891186,0.9783995746377776,0.8237290227048372,0.7923850137069752,0.8648378703498633,0.00032725424859373687
5,2.0708057669639586,2.042908868399841,0.9824984104674899,0.812211251019114,0.80776156473145,0.8674904087393512,0.00025
6,2.055059804169337,2.038381253643558,0.984805890227577,0.7940941503683759,0.832093214704113,0.870331085100022,0.00017274575140626317
7,2.0440567344718508,2.0315644398839625,0.9839787727135324,0.8228463160468172,0.8316562242896018,0.8794937710166505,0.00010305368692688175
