epoch,train_loss,val_loss,det_f1,p_f1,s_f1,p_mae_sec,s_mae_sec,score,lr
1,2.759643038912614,2.483764668580048,0.7383161469741343,0.7767817122366653,0.8589268168996228,0.07538408828621615,0.10316236162362669,0.7913415587034741,0.0004809698831278217
2,2.405116440117359,2.4322520725179717,0.7382434726972955,0.787372120044209,0.8735072834960782,0.06924488914483704,0.10155402433661782,0.7997076254125276,0.0004267766952966369
3,2.365907307589054,2.409911471620645,0.738225306363502,0.8379699474986422,0.7928976859263572,0.06920459455567272,0.0981277533039743,0.7896976465961671,0.00034567085809127253
