trace_name,distance_km,source_depth_km,pick_err_p,pick_err_s,init_tt,refined_tt,rho_mean,rho_peak,rho_p_lag,rho_s_lag,env_p_lag,env_s_lag,p_prob_lag,s_prob_lag,gamma_p0,omega_p0,gamma_s0,omega_s0,kernel_vp,kernel_vs,vp_mean,vs_mean,vpvs_mean,vp_std_layers,vs_std_layers
154A.N4_20180623135511_EV,67.18000030517578,12.34000015258789,0.07499999999999973,0.07499999999999929,0.9197593331336975,0.5694575309753418,68.3701400756836,108.49410247802734,2.0325092315673827,-2.0876102447509766,-0.9712453842163087,2.4180221557617188,3.684574508666992,-0.8110141754150391,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.694519996643066,2.4681332111358643,1.9505491256713867,1.636232852935791,0.9491895437240601
158A.TA_20130907185742_EV,22.8799991607666,1.0,2.025,0.07500000000000018,33.63666915893555,4.274907041690312e-06,69.3064193725586,94.295654296875,1.8823217391967773,1.511076354980469,-1.872371768951416,0.459762001037598,0.004974746704101474,0.9103254318237308,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.371608257293701,2.339395523071289,1.047587513923645,0.92168128490448,0.9759311676025391
158A.TA_20140319223758_EV,29.790000915527344,12.779999732971191,0.07499999999999929,0.07500000000000107,68.65342712402344,11.018506050109863,67.64401245117188,98.52499389648438,3.615769386291504,-0.6592306137084964,-0.8147687911987305,2.719993209838867,0.1614513397216797,0.8426471710205075,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,3.5193514823913574,1.8314214944839478,1.9988880157470703,1.578649640083313,0.8770073652267456
199.ZQ_20020206201708_EV,27.170000076293945,14.0,0.0,0.0,21.656841278076172,3.714465618133545,68.62183380126953,96.56390380859375,1.4350437164306644,0.914361763000489,0.9093865394592289,-1.1131727218627923,1.209762001037598,-0.8127977371215813,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,3.897737979888916,1.9945080280303955,1.9683746099472046,1.454852819442749,0.765031099319458
266.X2_20060422205529_EV,86.45999908447266,15.0,0.0,0.07499999999999929,16.164701461791992,0.005307880695909262,66.80679321289062,96.05915069580078,-1.4936171531677243,-2.2325412750244134,1.1346682548522953,0.8463066101074226,-1.568710899353027,-2.2325412750244134,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,5.71453857421875,3.511240005493164,2.0421223640441895,3.341813325881958,2.4255788326263428
A04A.TA_20050509065027_EV,25.309999465942383,17.059999465942383,0.07500000000000018,0.07499999999999929,0.1036342978477478,0.0068691810593008995,68.7825698852539,104.1133041381836,2.1076029777526855,-2.017397022247314,0.38044395446777335,1.06145133972168,-2.2478410959243775,-1.9423032760620114,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.939433574676514,2.570207118988037,1.920729398727417,1.4690510034561157,0.7564281225204468
A04A.TA_20051003144608_EV,46.75,11.729999542236328,0.07499999999999929,0.15000000000000036,24.948959350585938,2.4786744117736816,69.16718292236328,93.2083740234375,3.312859916687012,-1.2602632522583015,-0.8923970222473141,3.0200874328613274,-2.0938988685607907,0.8423654556274407,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.082991600036621,2.133730411529541,1.997213363647461,1.7209609746932983,0.9565805196762085
A04A.TA_20051003221239_EV,63.599998474121094,1.0,0.0,0.07499999999999929,167.38246154785156,2.429284222671413e-06,69.0105972290039,98.47816467285156,-0.36673984527587855,-1.9331979751586914,-2.1689926147460934,0.7701816558837891,-0.8923970222473141,-1.9331979751586914,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.30183744430542,2.223391056060791,1.238814115524292,0.9487965106964111,1.0829954147338867
A04D.TA_20101126030915_EV,50.959999084472656,11.020000457763672,0.07499999999999929,0.07500000000000107,64.09432983398438,0.0009893907699733973,68.68256378173828,97.82818603515625,2.7146434783935547,-1.332072067260743,0.011263847351074219,3.2486545562744134,1.4380474090576172,-1.4822595596313484,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,3.5564682483673096,2.472994327545166,1.5269893407821655,1.9136401414871216,1.3832143545150757
A04D.TA_20101210193428_EV,42.27000045776367,21.1299991607666,0.15000000000000036,0.07499999999999929,0.8374804854393005,0.001272369408980012,68.5435791015625,92.23462677001953,3.160231208801269,-1.3384544372558587,0.3817583084106442,1.8154876708984382,-0.06880512237548864,-2.2395812988281243,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.724723815917969,2.506540060043335,1.870192527770996,1.3440214395523071,0.64884352684021
