epoch,train_loss,val_loss,det_f1,p_f1,s_f1,p_mae_sec,s_mae_sec,score,lr,ep_time_sec
1,153.57026191226495,1.0641449987888336,1.0,0.8,0.823529411764706,0.12749999999999992,0.15267857142857144,0.961764705882353,0.00015000000000000001,779.6
2,1.0508747502814892,1.0274982849756877,1.0,0.8448275862068966,0.826923076923077,0.14693877551020404,0.13430232558139546,0.9858753315649867,5.000000000000003e-05,753.8
3,1.0244241755897716,1.09322988986969,0.9714285714285714,0.7777777777777778,0.8125000000000001,0.10178571428571417,0.13846153846153886,0.8082817460317461,0.0,753.9
