epoch,train_loss,val_loss,det_f1,p_f1,s_f1,p_mae_sec,s_mae_sec,score,lr,ep_time_sec
1,1.3390010087729274,1.2033194512934298,0.98224145649903,0.875492957746479,0.874513758824377,0.06298262548262469,0.09348434925864728,0.976271228752523,0.00017071067811865476,720.6
2,1.1803645477281601,1.3594908147182279,0.9819935691318328,0.8673835125448028,0.8673965936739659,0.062345041322314526,0.09446002805049153,0.9666376415338216,0.0001,666.5
3,1.1574567621518037,1.2082561138322798,0.9880655009714127,0.8749675071484274,0.870942201108472,0.06573083778966195,0.09331818181818188,1.0211646792741615,2.9289321881345254e-05,667.4
4,1.1578688093587408,1.213307148268243,0.9869423286180631,0.8808608762490392,0.8712613784135241,0.06548865619546312,0.09228358208955231,1.015641105568496,0.0,662.6
